pacote,versao,local_lockfile,tipo,marcado_dev,opcional,candidato_windows_x64,script_instalacao_declarado,os_declarado,cpu_declarada,node_engines,origem_url,host_origem,integridade_algoritmo,categoria_avaliacao,pontos_para_revisao,cadeia_exemplo,situacao_nexus
@esbuild/linux-x64,0.28.1,node_modules/@esbuild/linux-x64,transitiva,true,true,false,false,linux,x64,>=18,https://registry.npmjs.org/@esbuild/linux-x64/-/linux-x64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/linux-x64@0.28.1,NAO_VERIFICADA
@esbuild/netbsd-arm64,0.28.1,node_modules/@esbuild/netbsd-arm64,transitiva,true,true,false,false,netbsd,arm64,>=18,https://registry.npmjs.org/@esbuild/netbsd-arm64/-/netbsd-arm64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/netbsd-arm64@0.28.1,NAO_VERIFICADA
@esbuild/netbsd-x64,0.28.1,node_modules/@esbuild/netbsd-x64,transitiva,true,true,false,false,netbsd,x64,>=18,https://registry.npmjs.org/@esbuild/netbsd-x64/-/netbsd-x64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/netbsd-x64@0.28.1,NAO_VERIFICADA
@esbuild/openbsd-arm64,0.28.1,node_modules/@esbuild/openbsd-arm64,transitiva,true,true,false,false,openbsd,arm64,>=18,https://registry.npmjs.org/@esbuild/openbsd-arm64/-/openbsd-arm64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/openbsd-arm64@0.28.1,NAO_VERIFICADA
@esbuild/openbsd-x64,0.28.1,node_modules/@esbuild/openbsd-x64,transitiva,true,true,false,false,openbsd,x64,>=18,https://registry.npmjs.org/@esbuild/openbsd-x64/-/openbsd-x64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/openbsd-x64@0.28.1,NAO_VERIFICADA
@esbuild/openharmony-arm64,0.28.1,node_modules/@esbuild/openharmony-arm64,transitiva,true,true,false,false,openharmony,arm64,>=18,https://registry.npmjs.org/@esbuild/openharmony-arm64/-/openharmony-arm64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/openharmony-arm64@0.28.1,NAO_VERIFICADA
@esbuild/sunos-x64,0.28.1,node_modules/@esbuild/sunos-x64,transitiva,true,true,false,false,sunos,x64,>=18,https://registry.npmjs.org/@esbuild/sunos-x64/-/sunos-x64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/sunos-x64@0.28.1,NAO_VERIFICADA
@esbuild/win32-arm64,0.28.1,node_modules/@esbuild/win32-arm64,transitiva,true,true,false,false,win32,arm64,>=18,https://registry.npmjs.org/@esbuild/win32-arm64/-/win32-arm64-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/win32-arm64@0.28.1,NAO_VERIFICADA
@esbuild/win32-ia32,0.28.1,node_modules/@esbuild/win32-ia32,transitiva,true,true,false,false,win32,ia32,>=18,https://registry.npmjs.org/@esbuild/win32-ia32/-/win32-ia32-0.28.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/win32-ia32@0.28.1,NAO_VERIFICADA
@esbuild/win32-x64,0.28.1,node_modules/@esbuild/win32-x64,transitiva,true,true,true,false,win32,x64,>=18,https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.28.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"artefato nativo Windows x64: confirmar disponibilidade | opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > esbuild@0.28.1 > @esbuild/win32-x64@0.28.1,NAO_VERIFICADA
@gar/promise-retry,1.0.3,node_modules/@gar/promise-retry,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@gar/promise-retry/-/promise-retry-1.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @gar/promise-retry@1.0.3,NAO_VERIFICADA
@harperfast/extended-iterable,1.0.3,node_modules/@harperfast/extended-iterable,transitiva,true,true,true,false,,,,https://registry.npmjs.org/@harperfast/extended-iterable/-/extended-iterable-1.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > lmdb@3.5.1 > @harperfast/extended-iterable@1.0.3,NAO_VERIFICADA
@hono/node-server,2.1.1,node_modules/@hono/node-server,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/@hono/node-server/-/node-server-2.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > @hono/node-server@2.1.1,NAO_VERIFICADA
@inquirer/ansi,1.0.2,node_modules/@inquirer/ansi,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/ansi/-/ansi-1.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > @inquirer/ansi@1.0.2,NAO_VERIFICADA
@inquirer/checkbox,4.3.2,node_modules/@inquirer/checkbox,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/checkbox/-/checkbox-4.3.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/checkbox@4.3.2,NAO_VERIFICADA
@inquirer/confirm,5.1.21,node_modules/@inquirer/confirm,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/confirm/-/confirm-5.1.21.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @inquirer/confirm@5.1.21,NAO_VERIFICADA
@inquirer/core,10.3.2,node_modules/@inquirer/core,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/core/-/core-10.3.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2,NAO_VERIFICADA
@inquirer/editor,4.2.23,node_modules/@inquirer/editor,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/editor/-/editor-4.2.23.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/editor@4.2.23,NAO_VERIFICADA
@inquirer/expand,4.0.23,node_modules/@inquirer/expand,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/expand/-/expand-4.0.23.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/expand@4.0.23,NAO_VERIFICADA
@inquirer/external-editor,1.0.3,node_modules/@inquirer/external-editor,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/external-editor/-/external-editor-1.0.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/editor@4.2.23 > @inquirer/external-editor@1.0.3,NAO_VERIFICADA
@inquirer/figures,1.0.15,node_modules/@inquirer/figures,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/figures/-/figures-1.0.15.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > @inquirer/figures@1.0.15,NAO_VERIFICADA
@inquirer/input,4.3.1,node_modules/@inquirer/input,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/input/-/input-4.3.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/input@4.3.1,NAO_VERIFICADA
@inquirer/number,3.0.23,node_modules/@inquirer/number,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/number/-/number-3.0.23.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/number@3.0.23,NAO_VERIFICADA
@inquirer/password,4.0.23,node_modules/@inquirer/password,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/password/-/password-4.0.23.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/password@4.0.23,NAO_VERIFICADA
@inquirer/prompts,7.10.1,node_modules/@inquirer/prompts,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/prompts/-/prompts-7.10.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1,NAO_VERIFICADA
@inquirer/rawlist,4.1.11,node_modules/@inquirer/rawlist,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/rawlist/-/rawlist-4.1.11.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/rawlist@4.1.11,NAO_VERIFICADA
@inquirer/search,3.2.2,node_modules/@inquirer/search,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/search/-/search-3.2.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/search@3.2.2,NAO_VERIFICADA
@inquirer/select,4.4.2,node_modules/@inquirer/select,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/select/-/select-4.4.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @inquirer/prompts@7.10.1 > @inquirer/select@4.4.2,NAO_VERIFICADA
@inquirer/type,3.0.10,node_modules/@inquirer/type,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@inquirer/type/-/type-3.0.10.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/type@3.0.10,NAO_VERIFICADA
@isaacs/fs-minipass,4.0.1,node_modules/@isaacs/fs-minipass,transitiva,true,false,true,false,,,>=18.0.0,https://registry.npmjs.org/@isaacs/fs-minipass/-/fs-minipass-4.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > tar@7.5.22 > @isaacs/fs-minipass@4.0.1,NAO_VERIFICADA
@istanbuljs/schema,0.1.6,node_modules/@istanbuljs/schema,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/@istanbuljs/schema/-/schema-0.1.6.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > istanbul-lib-instrument@6.0.3 > @istanbuljs/schema@0.1.6,NAO_VERIFICADA
@jridgewell/gen-mapping,0.3.13,node_modules/@jridgewell/gen-mapping,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @ampproject/remapping@2.3.0 > @jridgewell/gen-mapping@0.3.13,NAO_VERIFICADA
@jridgewell/remapping,2.3.5,node_modules/@jridgewell/remapping,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @babel/core@7.29.7 > @jridgewell/remapping@2.3.5,NAO_VERIFICADA
@jridgewell/resolve-uri,3.1.2,node_modules/@jridgewell/resolve-uri,transitiva,true,false,true,false,,,>=6.0.0,https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @ampproject/remapping@2.3.0 > @jridgewell/trace-mapping@0.3.31 > @jridgewell/resolve-uri@3.1.2,NAO_VERIFICADA
@jridgewell/sourcemap-codec,1.6.0,node_modules/@jridgewell/sourcemap-codec,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.6.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/compiler-cli@21.2.21 > @jridgewell/sourcemap-codec@1.6.0,NAO_VERIFICADA
@jridgewell/trace-mapping,0.3.31,node_modules/@jridgewell/trace-mapping,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @ampproject/remapping@2.3.0 > @jridgewell/trace-mapping@0.3.31,NAO_VERIFICADA
@listr2/prompt-adapter-inquirer,3.0.5,node_modules/@listr2/prompt-adapter-inquirer,transitiva,true,false,true,false,,,>=20.0.0,https://registry.npmjs.org/@listr2/prompt-adapter-inquirer/-/prompt-adapter-inquirer-3.0.5.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @listr2/prompt-adapter-inquirer@3.0.5,NAO_VERIFICADA
@lmdb/lmdb-darwin-arm64,3.5.1,node_modules/@lmdb/lmdb-darwin-arm64,transitiva,true,true,false,false,darwin,arm64,,https://registry.npmjs.org/@lmdb/lmdb-darwin-arm64/-/lmdb-darwin-arm64-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-darwin-arm64@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-darwin-x64,3.5.1,node_modules/@lmdb/lmdb-darwin-x64,transitiva,true,true,false,false,darwin,x64,,https://registry.npmjs.org/@lmdb/lmdb-darwin-x64/-/lmdb-darwin-x64-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-darwin-x64@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-linux-arm,3.5.1,node_modules/@lmdb/lmdb-linux-arm,transitiva,true,true,false,false,linux,arm,,https://registry.npmjs.org/@lmdb/lmdb-linux-arm/-/lmdb-linux-arm-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-linux-arm@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-linux-arm64,3.5.1,node_modules/@lmdb/lmdb-linux-arm64,transitiva,true,true,false,false,linux,arm64,,https://registry.npmjs.org/@lmdb/lmdb-linux-arm64/-/lmdb-linux-arm64-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-linux-arm64@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-linux-x64,3.5.1,node_modules/@lmdb/lmdb-linux-x64,transitiva,true,true,false,false,linux,x64,,https://registry.npmjs.org/@lmdb/lmdb-linux-x64/-/lmdb-linux-x64-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-linux-x64@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-win32-arm64,3.5.1,node_modules/@lmdb/lmdb-win32-arm64,transitiva,true,true,false,false,win32,arm64,,https://registry.npmjs.org/@lmdb/lmdb-win32-arm64/-/lmdb-win32-arm64-3.5.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-win32-arm64@3.5.1,NAO_VERIFICADA
@lmdb/lmdb-win32-x64,3.5.1,node_modules/@lmdb/lmdb-win32-x64,transitiva,true,true,true,false,win32,x64,,https://registry.npmjs.org/@lmdb/lmdb-win32-x64/-/lmdb-win32-x64-3.5.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"artefato nativo Windows x64: confirmar disponibilidade | opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > lmdb@3.5.1 > @lmdb/lmdb-win32-x64@3.5.1,NAO_VERIFICADA
@modelcontextprotocol/sdk,1.30.0,node_modules/@modelcontextprotocol/sdk,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/@modelcontextprotocol/sdk/-/sdk-1.30.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0,NAO_VERIFICADA
@msgpackr-extract/msgpackr-extract-darwin-arm64,3.0.4,node_modules/@msgpackr-extract/msgpackr-extract-darwin-arm64,transitiva,true,true,false,false,darwin,arm64,,https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-darwin-arm64/-/msgpackr-extract-darwin-arm64-3.0.4.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > msgpackr@1.12.1 > msgpackr-extract@3.0.4 > @msgpackr-extract/msgpackr-extract-darwin-arm64@3.0.4,NAO_VERIFICADA
@msgpackr-extract/msgpackr-extract-darwin-x64,3.0.4,node_modules/@msgpackr-extract/msgpackr-extract-darwin-x64,transitiva,true,true,false,false,darwin,x64,,https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-darwin-x64/-/msgpackr-extract-darwin-x64-3.0.4.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > msgpackr@1.12.1 > msgpackr-extract@3.0.4 > @msgpackr-extract/msgpackr-extract-darwin-x64@3.0.4,NAO_VERIFICADA
@msgpackr-extract/msgpackr-extract-linux-arm,3.0.4,node_modules/@msgpackr-extract/msgpackr-extract-linux-arm,transitiva,true,true,false,false,linux,arm,,https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-linux-arm/-/msgpackr-extract-linux-arm-3.0.4.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > msgpackr@1.12.1 > msgpackr-extract@3.0.4 > @msgpackr-extract/msgpackr-extract-linux-arm@3.0.4,NAO_VERIFICADA
@msgpackr-extract/msgpackr-extract-linux-arm64,3.0.4,node_modules/@msgpackr-extract/msgpackr-extract-linux-arm64,transitiva,true,true,false,false,linux,arm64,,https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-linux-arm64/-/msgpackr-extract-linux-arm64-3.0.4.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > msgpackr@1.12.1 > msgpackr-extract@3.0.4 > @msgpackr-extract/msgpackr-extract-linux-arm64@3.0.4,NAO_VERIFICADA
@msgpackr-extract/msgpackr-extract-linux-x64,3.0.4,node_modules/@msgpackr-extract/msgpackr-extract-linux-x64,transitiva,true,true,false,false,linux,x64,,https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-linux-x64/-/msgpackr-extract-linux-x64-3.0.4.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > lmdb@3.5.1 > msgpackr@1.12.1 > msgpackr-extract@3.0.4 > @msgpackr-extract/msgpackr-extract-linux-x64@3.0.4,NAO_VERIFICADA
